06-11-2016 18:25:07,en,es,/Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/Section.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/Section_en.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteTem_en.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteTemplate.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteTemplate_en.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteTemplate_jk.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteTemplate_po.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteType.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteType_en.properties,06-11-2016 18:26:50
06-11-2016 18:52:10,en,en,/Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/Section.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/Section_en.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/Section_es.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/Section_pt.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteTem_en.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteTem_es.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteTem_plate_es.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteTem_pt.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteTemplate.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteTemplate_en.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteTemplate_es.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteTemplate_fr.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteTemplate_jk.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteTemplate_po.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteTemplate_pt.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteType.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteType_en.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteType_es.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteType_pt.properties,06-11-2016 18:55:10
06-11-2016 19:15:02,en,es,/Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/Section.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/Section_en.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteTem_en.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteTemplate.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteTemplate_en.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteTemplate_jk.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteTemplate_po.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteType.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteType_en.properties,06-11-2016 19:25:09
06-11-2016 19:37:21,en,es,/Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/Section.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/Section_en.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteTem_en.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteTemplate.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteTemplate_en.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteTemplate_jk.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteTemplate_po.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteType.properties - /Users/lucasmelul/Desktop/java-src/novamens-portal/src/main/java/com/novamens/portal/model/api/SiteType_en.properties,06-11-2016 19:43:15
